,ID,Predicted,Actual,date,long,lat,residual,year,month,obs,iteration
1781,USGS-09152500,0.07343593,0.03,10/20/1997,-108.4506446,38.9833158,-0.04343593,1997,10,good,CONUS_alltypes_corrected
1782,USGS-09152500,0.101727621,0.1,8/19/1992,-108.4506446,38.9833158,-0.001727621,1992,8,good,CONUS_alltypes_corrected
1783,USGS-09152500,0.186190604,0.181,7/18/2014,-108.4506446,38.9833158,-0.005190604,2014,7,good,CONUS_alltypes_corrected
1784,USGS-09152500,0.210396616,0.724,7/23/2013,-108.4506446,38.9833158,0.513603384,2013,7,bad,CONUS_alltypes_corrected
1785,USGS-09152500,0.237156773,0.06,5/17/1995,-108.4506446,38.9833158,-0.177156773,1995,5,good,CONUS_alltypes_corrected
1786,USGS-09152500,0.151962349,0.14,6/24/2015,-108.4506446,38.9833158,-0.011962349,2015,6,good,CONUS_alltypes_corrected
1787,USGS-09152500,0.082040233,0.074,10/25/2019,-108.4506446,38.9833158,-0.008040233,2019,10,good,CONUS_alltypes_corrected
1788,USGS-09152500,0.115874127,0.05,7/18/1997,-108.4506446,38.9833158,-0.065874127,1997,7,good,CONUS_alltypes_corrected
1789,USGS-09152500,0.227809306,0.2,5/24/1997,-108.4506446,38.9833158,-0.027809306,1997,5,good,CONUS_alltypes_corrected
1790,USGS-09152500,0.194140547,0.21,5/18/1998,-108.4506446,38.9833158,0.015859453,1998,5,good,CONUS_alltypes_corrected
1791,USGS-09152500,0.134919782,0.14,6/3/1998,-108.4506446,38.9833158,0.005080218,1998,6,good,CONUS_alltypes_corrected
1792,USGS-09152500,0.140310749,0.08,8/29/1989,-108.4506446,38.9833158,-0.060310749,1989,8,good,CONUS_alltypes_corrected
1793,USGS-09152500,0.073045012,0.068,5/25/2012,-108.4506446,38.9833158,-0.005045012,2012,5,good,CONUS_alltypes_corrected
1794,USGS-09152500,0.115874127,0.181,8/27/2012,-108.4506446,38.9833158,0.065125873,2012,8,good,CONUS_alltypes_corrected
1795,USGS-09152500,0.084005788,0.05,8/7/1996,-108.4506446,38.9833158,-0.034005788,1996,8,good,CONUS_alltypes_corrected
1796,USGS-09152500,0.077095929,0.083,7/10/2020,-108.4506446,38.9833158,0.005904071,2020,7,good,CONUS_alltypes_corrected
1797,USGS-09152500,0.111647807,0.33,5/20/2020,-108.4506446,38.9833158,0.218352193,2020,5,good,CONUS_alltypes_corrected
1798,USGS-09152500,0.106631264,0.12,7/16/1987,-108.4506446,38.9833158,0.013368736,1987,7,good,CONUS_alltypes_corrected
1799,USGS-09152500,0.09479966,0.093,4/21/2021,-108.4506446,38.9833158,-0.00179966,2021,4,good,CONUS_alltypes_corrected
1800,USGS-09152500,0.136605161,0.324,9/30/2021,-108.4506446,38.9833158,0.187394839,2021,9,good,CONUS_alltypes_corrected
1801,USGS-09152500,0.048910432,0.05,11/13/1996,-108.4506446,38.9833158,0.001089568,1996,11,good,CONUS_alltypes_corrected
1802,USGS-09152500,0.044701722,0.03,1/8/1998,-108.4506446,38.9833158,-0.014701722,1998,1,good,CONUS_alltypes_corrected
1803,USGS-09152500,0.059864452,0.03,11/7/1997,-108.4506446,38.9833158,-0.029864452,1997,11,good,CONUS_alltypes_corrected
1804,USGS-09152500,0.083231628,0.012,11/17/2016,-108.4506446,38.9833158,-0.071231628,2016,11,good,CONUS_alltypes_corrected
1805,USGS-09152500,0.047360124,0.013,1/7/2021,-108.4506446,38.9833158,-0.034360124,2021,1,good,CONUS_alltypes_corrected
1806,USGS-09152500,0.050621573,0.02,2/11/1998,-108.4506446,38.9833158,-0.030621573,1998,2,good,CONUS_alltypes_corrected
1807,USGS-09163500,0.169720106,0.29,6/7/2017,-109.0270546,39.1327605,0.120279894,2017,6,good,CONUS_alltypes_corrected
1808,USGS-09163500,0.227946137,0.306,4/18/2019,-109.0270546,39.1327605,0.078053863,2019,4,good,CONUS_alltypes_corrected
1809,USGS-09163500,0.226091941,0.59,5/31/2000,-109.0270546,39.1327605,0.363908059,2000,5,bad,CONUS_alltypes_corrected
1810,USGS-09163500,0.191870301,0.181,7/18/2000,-109.0270546,39.1327605,-0.010870301,2000,7,good,CONUS_alltypes_corrected
1811,USGS-09163500,0.243397301,0.452,5/3/2013,-109.0270546,39.1327605,0.208602699,2013,5,good,CONUS_alltypes_corrected
1812,USGS-09163500,0.101727621,0.102,7/10/2018,-109.0270546,39.1327605,0.000272379,2018,7,good,CONUS_alltypes_corrected
1813,USGS-09163500,0.101727621,0.075,6/25/2004,-109.0270546,39.1327605,-0.026727621,2004,6,good,CONUS_alltypes_corrected
1814,USGS-09163500,0.195166369,0.24,5/8/2001,-109.0270546,39.1327605,0.044833631,2001,5,good,CONUS_alltypes_corrected
1815,USGS-09163500,0.308329204,0.325,9/25/2017,-109.0270546,39.1327605,0.016670796,2017,9,good,CONUS_alltypes_corrected
1816,USGS-09163500,0.162081321,0.102,10/23/2001,-109.0270546,39.1327605,-0.060081321,2001,10,good,CONUS_alltypes_corrected
1817,USGS-09163500,0.243226548,0.237,8/27/2018,-109.0270546,39.1327605,-0.006226548,2018,8,good,CONUS_alltypes_corrected
1818,USGS-09163500,0.221456807,0.29,4/18/2017,-109.0270546,39.1327605,0.068543193,2017,4,good,CONUS_alltypes_corrected
1819,USGS-09163500,0.236990399,0.37,6/5/2014,-109.0270546,39.1327605,0.133009601,2014,6,good,CONUS_alltypes_corrected
1820,USGS-09163500,0.172144426,0.452,7/17/2014,-109.0270546,39.1327605,0.279855574,2014,7,bad,CONUS_alltypes_corrected
1821,USGS-09163500,0.235701946,0.287,5/19/2008,-109.0270546,39.1327605,0.051298054,2008,5,good,CONUS_alltypes_corrected
1822,USGS-09163500,0.085635943,0.099,6/26/2018,-109.0270546,39.1327605,0.013364057,2018,6,good,CONUS_alltypes_corrected
1823,USGS-09163500,0.27019003,0.38,8/19/1992,-109.0270546,39.1327605,0.10980997,1992,8,good,CONUS_alltypes_corrected
1824,USGS-09163500,0.153895051,0.121,4/5/2000,-109.0270546,39.1327605,-0.032895051,2000,4,good,CONUS_alltypes_corrected
1825,USGS-09163500,0.243397301,0.112,8/25/2005,-109.0270546,39.1327605,-0.131397301,2005,8,good,CONUS_alltypes_corrected
1826,USGS-09163500,0.193271821,0.179,3/29/2012,-109.0270546,39.1327605,-0.014271821,2012,3,good,CONUS_alltypes_corrected
1827,USGS-09163500,0.142583827,0.134,6/15/2020,-109.0270546,39.1327605,-0.008583827,2020,6,good,CONUS_alltypes_corrected
1828,USGS-09163500,0.080320536,0.062,6/23/2020,-109.0270546,39.1327605,-0.018320536,2020,6,good,CONUS_alltypes_corrected
1829,USGS-09163500,0.299423697,0.62,4/25/2008,-109.0270546,39.1327605,0.320576303,2008,4,bad,CONUS_alltypes_corrected
1830,USGS-09163500,0.250259056,0.106,10/30/2018,-109.0270546,39.1327605,-0.144259056,2018,10,good,CONUS_alltypes_corrected
1831,USGS-09163500,0.078635518,0.05,8/14/1990,-109.0270546,39.1327605,-0.028635518,1990,8,good,CONUS_alltypes_corrected
1832,USGS-09163500,0.123192599,0.11,8/1/2002,-109.0270546,39.1327605,-0.013192599,2002,8,good,CONUS_alltypes_corrected
1833,USGS-09163500,0.118510089,0.09,8/19/1986,-109.0270546,39.1327605,-0.028510089,1986,8,good,CONUS_alltypes_corrected
1834,USGS-09163500,0.187066032,0.167,6/10/2021,-109.0270546,39.1327605,-0.020066032,2021,6,good,CONUS_alltypes_corrected
1835,USGS-09163500,0.195626057,0.16,4/5/2021,-109.0270546,39.1327605,-0.035626057,2021,4,good,CONUS_alltypes_corrected
1836,USGS-09163500,0.237156773,0.238,10/6/2021,-109.0270546,39.1327605,0.000843227,2021,10,good,CONUS_alltypes_corrected
1837,USGS-09163500,0.056909882,0.023,11/9/2016,-109.0270546,39.1327605,-0.033909882,2016,11,good,CONUS_alltypes_corrected
1838,USGS-09163500,0.282309191,0.43,2/17/1995,-109.0270546,39.1327605,0.147690809,1995,2,good,CONUS_alltypes_corrected
1839,USGS-09163500,0.283220086,0.149,2/15/2017,-109.0270546,39.1327605,-0.134220086,2017,2,good,CONUS_alltypes_corrected
1840,USGS-09163500,0.061915584,0.025,11/23/2015,-109.0270546,39.1327605,-0.036915584,2015,11,good,CONUS_alltypes_corrected
1841,USGS-09163500,0.085890863,0.056,11/4/2019,-109.0270546,39.1327605,-0.029890863,2019,11,good,CONUS_alltypes_corrected
1842,USGS-09163500,0.0509542,0.029,12/17/2018,-109.0270546,39.1327605,-0.0219542,2018,12,good,CONUS_alltypes_corrected
1843,USGS-09163500,0.052967438,0.023,12/8/2011,-109.0270546,39.1327605,-0.029967438,2011,12,good,CONUS_alltypes_corrected
1844,USGS-09163500,0.0725638,0.029,12/16/2020,-109.0270546,39.1327605,-0.0435638,2020,12,good,CONUS_alltypes_corrected
1845,USGS-09163500,0.243397301,0.25,3/21/1995,-109.0270546,39.1327605,0.006602699,1995,3,good,CONUS_alltypes_corrected
1846,USGS-09209400,0.048455502,0.01,8/21/1990,-110.163214,42.1927216,-0.038455502,1990,8,good,CONUS_alltypes_corrected
1847,USGS-09209400,0.07136133,0.04,8/20/1987,-110.163214,42.1927216,-0.03136133,1987,8,good,CONUS_alltypes_corrected
1848,USGS-09209400,0.07181758,0.06,4/11/1988,-110.163214,42.1927216,-0.01181758,1988,4,good,CONUS_alltypes_corrected
1849,USGS-09209400,0.086904602,0.04,5/11/1993,-110.163214,42.1927216,-0.046904602,1993,5,good,CONUS_alltypes_corrected
1850,USGS-09209400,0.138860048,0.11,3/19/1992,-110.163214,42.1927216,-0.028860048,1992,3,good,CONUS_alltypes_corrected
1851,USGS-09404200,0.250216308,0.24,8/28/2001,-113.363544,35.7735994,-0.010216308,2001,8,good,CONUS_alltypes_corrected
1852,USGS-09404200,0.036724803,0.047,10/26/1999,-113.363544,35.7735994,0.010275197,1999,10,good,CONUS_alltypes_corrected
1853,USGS-09404200,0.043841397,0.33,5/5/2000,-113.363544,35.7735994,0.286158603,2000,5,bad,CONUS_alltypes_corrected
1854,USGS-09404200,0.029469962,0.046,12/5/2002,-113.363544,35.7735994,0.016530038,2002,12,good,CONUS_alltypes_corrected
1855,USGS-09404200,0.03301666,0.008,1/20/2000,-113.363544,35.7735994,-0.02501666,2000,1,good,CONUS_alltypes_corrected
1856,USGS-09404200,0.033068481,0.012,1/30/2001,-113.363544,35.7735994,-0.021068481,2001,1,good,CONUS_alltypes_corrected
1857,USGS-09404200,0.072761208,0.139,3/13/2001,-113.363544,35.7735994,0.066238792,2001,3,good,CONUS_alltypes_corrected
1858,USGS-09404200,0.043841397,0.037,5/3/2000,-113.363544,35.7735994,-0.006841397,2000,5,good,CONUS_alltypes_corrected
1859,USGS-09404200,0.26659552,0.45,8/10/2004,-113.363544,35.7735994,0.18340448,2004,8,good,CONUS_alltypes_corrected
1860,USGS-09404200,0.088577177,0.02,6/25/2019,-113.363544,35.7735994,-0.068577177,2019,6,good,CONUS_alltypes_corrected
1861,USGS-09404200,0.092189241,0.137,7/18/2007,-113.363544,35.7735994,0.044810759,2007,7,good,CONUS_alltypes_corrected
1862,USGS-09404200,0.028740589,0.011,3/14/2002,-113.363544,35.7735994,-0.017740589,2002,3,good,CONUS_alltypes_corrected
1863,USGS-09404200,0.043021657,0.009,5/28/2003,-113.363544,35.7735994,-0.034021657,2003,5,good,CONUS_alltypes_corrected
1864,USGS-09404200,0.031653008,0.011,4/17/2002,-113.363544,35.7735994,-0.020653008,2002,4,good,CONUS_alltypes_corrected
1865,USGS-09508500,0.092423225,0.02,12/21/1993,-111.7162569,34.0730922,-0.072423225,1993,12,good,CONUS_alltypes_corrected
1866,USGS-09508500,0.074330911,0.03,3/24/1993,-111.7162569,34.0730922,-0.044330911,1993,3,good,CONUS_alltypes_corrected
1867,USGS-09508500,0.066657254,0.02,4/24/1996,-111.7162569,34.0730922,-0.046657254,1996,4,good,CONUS_alltypes_corrected
1868,USGS-09508500,0.092589499,0.02,4/24/1996,-111.7162569,34.0730922,-0.072589499,1996,4,good,CONUS_alltypes_corrected
1869,USGS-09508500,0.075408355,0.03,12/11/1986,-111.7162569,34.0730922,-0.045408355,1986,12,good,CONUS_alltypes_corrected
1870,USGS-09508500,0.071511977,0.03,12/11/1986,-111.7162569,34.0730922,-0.041511977,1986,12,good,CONUS_alltypes_corrected
1871,USGS-09518000,0.178698552,0.3,5/27/1993,-112.7673929,33.2292104,0.121301448,1993,5,good,CONUS_alltypes_corrected
1872,USGS-09518000,0.060314688,0.16,7/23/1997,-112.7673929,33.2292104,0.099685312,1997,7,good,CONUS_alltypes_corrected
1873,USGS-09518000,0.104956552,0.71,9/9/1999,-112.7673929,33.2292104,0.605043448,1999,9,bad,CONUS_alltypes_corrected
1874,USGS-09518000,0.111572687,0.37,8/18/2000,-112.7673929,33.2292104,0.258427313,2000,8,bad,CONUS_alltypes_corrected
1875,USGS-09518000,0.249792155,0.38,7/26/2001,-112.7673929,33.2292104,0.130207845,2001,7,good,CONUS_alltypes_corrected
1876,USGS-09518000,0.21536554,0.92,10/17/2002,-112.7673929,33.2292104,0.70463446,2002,10,bad,CONUS_alltypes_corrected
1877,USGS-11074000,0.295418261,0.71,6/21/2006,-117.6453296,33.8833488,0.414581739,2006,6,bad,CONUS_alltypes_corrected
1878,USGS-11074000,0.291228288,0.66,1/31/2017,-117.6453296,33.8833488,0.368771712,2017,1,bad,CONUS_alltypes_corrected
1879,USGS-11074000,0.161344972,0.52,1/31/2008,-117.6453296,33.8833488,0.358655028,2008,1,bad,CONUS_alltypes_corrected
1880,USGS-12301933,0.027716848,0.006,5/12/1993,-115.3187194,48.4006639,-0.021716848,1993,5,good,CONUS_alltypes_corrected
1881,USGS-12301933,0.0147537,0.006,7/15/1987,-115.3187194,48.4006639,-0.0087537,1987,7,good,CONUS_alltypes_corrected
1882,USGS-12301933,0.022658613,0.005,5/17/2000,-115.3187194,48.4006639,-0.017658613,2000,5,good,CONUS_alltypes_corrected
1883,USGS-12301933,0.013532392,0.004,9/18/2002,-115.3187194,48.4006639,-0.009532392,2002,9,good,CONUS_alltypes_corrected
1884,USGS-12301933,0.008961745,0.003,9/23/2004,-115.3187194,48.4006639,-0.005961745,2004,9,good,CONUS_alltypes_corrected
1885,USGS-12363000,0.096762689,0.174,5/27/1986,-114.18495,48.3618111,0.077237311,1986,5,good,CONUS_alltypes_corrected
1886,USGS-12363000,0.02549832,0.004,6/3/2004,-114.18495,48.3618111,-0.02149832,2004,6,good,CONUS_alltypes_corrected
1887,USGS-12363000,0.02148707,0.006,11/3/2016,-114.18495,48.3618111,-0.01548707,2016,11,good,CONUS_alltypes_corrected
1888,USGS-12363000,0.119910822,0.042,5/12/1987,-114.18495,48.3618111,-0.077910822,1987,5,good,CONUS_alltypes_corrected
1889,USGS-12363000,0.108513261,0.116,6/1/2009,-114.18495,48.3618111,0.007486739,2009,6,good,CONUS_alltypes_corrected
1890,USGS-12388700,0.020936899,0.005,6/13/2007,-114.585,47.3667917,-0.015936899,2007,6,good,CONUS_alltypes_corrected
1891,USGS-12388700,0.04028725,0.02,6/3/1986,-114.585,47.3667917,-0.02028725,1986,6,good,CONUS_alltypes_corrected
1892,USGS-12388700,0.011797091,0.007,6/25/2008,-114.585,47.3667917,-0.004797091,2008,6,good,CONUS_alltypes_corrected
1893,USGS-12388700,0.011450354,0.006,6/20/2007,-114.585,47.3667917,-0.005450354,2007,6,good,CONUS_alltypes_corrected
1894,USGS-12388700,0.011321735,0.007,6/1/2006,-114.585,47.3667917,-0.004321735,2006,6,good,CONUS_alltypes_corrected
1895,USGS-12388700,0.06952247,0.04,5/31/1985,-114.585,47.3667917,-0.02952247,1985,5,good,CONUS_alltypes_corrected
1896,USGS-12388700,0.014408406,0.008,5/19/2009,-114.585,47.3667917,-0.006408406,2009,5,good,CONUS_alltypes_corrected
1897,USGS-12388700,0.020124232,0.006,4/15/2009,-114.585,47.3667917,-0.014124232,2009,4,good,CONUS_alltypes_corrected
1898,USGS-12388700,0.013931518,0.008,6/9/2009,-114.585,47.3667917,-0.005931518,2009,6,good,CONUS_alltypes_corrected
1899,USGS-12388700,0.022339103,0.004,7/19/1999,-114.585,47.3667917,-0.018339103,1999,7,good,CONUS_alltypes_corrected
1900,USGS-12388700,0.01485624,0.008,5/4/2007,-114.585,47.3667917,-0.00685624,2007,5,good,CONUS_alltypes_corrected
1901,USGS-12388700,0.027867122,0.007,5/27/2009,-114.585,47.3667917,-0.020867122,2009,5,good,CONUS_alltypes_corrected
1902,USGS-12391950,0.021060368,0.017,9/25/2001,-116.0727778,48.0880556,-0.004060368,2001,9,good,CONUS_alltypes_corrected
1903,USGS-12391950,0.025575522,0.01,7/24/2007,-116.0727778,48.0880556,-0.015575522,2007,7,good,CONUS_alltypes_corrected
1904,USGS-12391950,0.016908813,0.008,7/29/2009,-116.0727778,48.0880556,-0.008908813,2009,7,good,CONUS_alltypes_corrected
1905,USGS-12391950,0.019896925,0.013,9/3/1991,-116.0727778,48.0880556,-0.006896925,1991,9,good,CONUS_alltypes_corrected
1906,USGS-12391950,0.021060368,0.013,9/3/1991,-116.0727778,48.0880556,-0.008060368,1991,9,good,CONUS_alltypes_corrected
1907,USGS-12391950,0.029821525,0.016,9/17/2007,-116.0727778,48.0880556,-0.013821525,2007,9,good,CONUS_alltypes_corrected
1908,USGS-12391950,0.034112583,0.016,9/17/2007,-116.0727778,48.0880556,-0.018112583,2007,9,good,CONUS_alltypes_corrected
1909,USGS-12391950,0.02263492,0.012,9/30/1991,-116.0727778,48.0880556,-0.01063492,1991,9,good,CONUS_alltypes_corrected
1910,USGS-12391950,0.01623901,0.01,9/1/1998,-116.0727778,48.0880556,-0.00623901,1998,9,good,CONUS_alltypes_corrected
1911,USGS-12391950,0.022592274,0.013,8/12/2003,-116.0727778,48.0880556,-0.009592274,2003,8,good,CONUS_alltypes_corrected
1912,USGS-12391950,0.043007504,0.024,9/4/2003,-116.0727778,48.0880556,-0.019007504,2003,9,good,CONUS_alltypes_corrected
1913,USGS-12391950,0.040171702,0.024,9/4/2003,-116.0727778,48.0880556,-0.016171702,2003,9,good,CONUS_alltypes_corrected
1914,USGS-12391950,0.020277219,0.007,4/26/2004,-116.0727778,48.0880556,-0.013277219,2004,4,good,CONUS_alltypes_corrected
1915,USGS-12391950,0.024734043,0.01,4/25/1996,-116.0727778,48.0880556,-0.014734043,1996,4,good,CONUS_alltypes_corrected
1916,USGS-12391950,0.026095851,0.02,8/23/2018,-116.0727778,48.0880556,-0.006095851,2018,8,good,CONUS_alltypes_corrected
1917,USGS-12391950,0.047029829,0.005,3/9/1993,-116.0727778,48.0880556,-0.042029829,1993,3,good,CONUS_alltypes_corrected
1918,USGS-12413000,0.027780777,0.008,5/24/2017,-116.2528,47.5722,-0.019780777,2017,5,good,CONUS_alltypes_corrected
1919,USGS-12413000,0.020592257,0.013,5/20/1999,-116.2528,47.5722,-0.007592257,1999,5,good,CONUS_alltypes_corrected
1920,USGS-12413860,0.016841061,0.007,7/18/2005,-116.7330556,47.4786111,-0.009841061,2005,7,good,CONUS_alltypes_corrected
1921,USGS-12413860,0.013353247,0.012,6/25/2003,-116.7330556,47.4786111,-0.001353247,2003,6,good,CONUS_alltypes_corrected
1922,USGS-12413860,0.014353396,0.01,9/9/1999,-116.7330556,47.4786111,-0.004353396,1999,9,good,CONUS_alltypes_corrected
1923,USGS-12413860,0.022184075,0.011,6/13/2002,-116.7330556,47.4786111,-0.011184075,2002,6,good,CONUS_alltypes_corrected
1924,USGS-12413860,0.013455591,0.009,6/11/2007,-116.7330556,47.4786111,-0.004455591,2007,6,good,CONUS_alltypes_corrected
1925,USGS-12413860,0.053637231,0.012,4/29/2020,-116.7330556,47.4786111,-0.041637231,2020,4,good,CONUS_alltypes_corrected
1926,USGS-12413860,0.080066952,0.01,7/16/2014,-116.7330556,47.4786111,-0.070066952,2014,7,good,CONUS_alltypes_corrected
1927,USGS-12413860,0.038411937,0.045,4/8/2006,-116.7330556,47.4786111,0.006588063,2006,4,good,CONUS_alltypes_corrected
1928,USGS-12413860,0.011297187,0.007,7/19/2011,-116.7330556,47.4786111,-0.004297187,2011,7,good,CONUS_alltypes_corrected
1929,USGS-12413860,0.089456172,0.006,4/16/1992,-116.7330556,47.4786111,-0.083456172,1992,4,good,CONUS_alltypes_corrected
1930,USGS-12413860,0.010476067,0.007,8/8/2001,-116.7330556,47.4786111,-0.003476067,2001,8,good,CONUS_alltypes_corrected
1931,USGS-12413860,0.044480887,0.022,5/2/2001,-116.7330556,47.4786111,-0.022480887,2001,5,good,CONUS_alltypes_corrected
1932,USGS-12413860,0.069888871,0.031,4/18/2002,-116.7330556,47.4786111,-0.038888871,2002,4,good,CONUS_alltypes_corrected
1933,USGS-12413860,0.014880196,0.05,12/13/2004,-116.7330556,47.4786111,0.035119804,2004,12,good,CONUS_alltypes_corrected
1934,USGS-12413860,0.020068571,0.009,11/14/2008,-116.7330556,47.4786111,-0.011068571,2008,11,good,CONUS_alltypes_corrected
1935,USGS-12413860,0.022509094,0.01,2/8/2005,-116.7330556,47.4786111,-0.012509094,2005,2,good,CONUS_alltypes_corrected
1936,USGS-12413860,0.030304415,0.01,11/5/2002,-116.7330556,47.4786111,-0.020304415,2002,11,good,CONUS_alltypes_corrected
1937,USGS-13239000,0.027283287,0.005,10/20/1995,-116.1191667,44.9072222,-0.022283287,1995,10,good,CONUS_alltypes_corrected
1938,USGS-13239000,0.017111964,0.005,10/6/1999,-116.1191667,44.9072222,-0.012111964,1999,10,good,CONUS_alltypes_corrected
1939,USGS-401733105392404,0.024260172,0.007,6/26/2018,-105.6544444,40.2930556,-0.017260172,2018,6,good,CONUS_alltypes_corrected
1940,USGS-401733105392404,0.046840625,0.008,6/12/2018,-105.6544444,40.2930556,-0.038840625,2018,6,good,CONUS_alltypes_corrected
1941,USGS-401733105392404,0.051258035,0.01,6/17/2014,-105.6544444,40.2930556,-0.041258035,2014,6,good,CONUS_alltypes_corrected
1942,USGS-401733105392404,0.043670611,0.008,8/7/2018,-105.6544444,40.2930556,-0.035670611,2018,8,good,CONUS_alltypes_corrected
1943,USGS-401733105392404,0.028550187,0.01,7/16/2013,-105.6544444,40.2930556,-0.018550187,2013,7,good,CONUS_alltypes_corrected
1944,USGS-401733105392404,0.041350674,0.007,6/19/2012,-105.6544444,40.2930556,-0.034350674,2012,6,good,CONUS_alltypes_corrected
1945,USGS-401733105392404,0.022208439,0.006,8/20/2012,-105.6544444,40.2930556,-0.016208439,2012,8,good,CONUS_alltypes_corrected
1946,USGS-401733105392404,0.024997973,0.007,1/27/2015,-105.6544444,40.2930556,-0.017997973,2015,1,good,CONUS_alltypes_corrected
1947,USGS-401733105392404,0.024997973,0.005,11/14/2017,-105.6544444,40.2930556,-0.019997973,2017,11,good,CONUS_alltypes_corrected
1948,USGS-402554105202100,0.080019949,0.036,10/6/2020,-105.3397124,40.4316502,-0.044019949,2020,10,good,CONUS_alltypes_corrected
1949,USGS-402554105202100,0.070635846,0.071,12/7/2004,-105.3397124,40.4316502,0.000364154,2004,12,good,CONUS_alltypes_corrected
1950,USGS-402554105202100,0.079580984,0.09,1/13/2004,-105.3397124,40.4316502,0.010419016,2004,1,good,CONUS_alltypes_corrected
1951,USGS-402554105202100,0.074596753,0.094,12/10/2002,-105.3397124,40.4316502,0.019403247,2002,12,good,CONUS_alltypes_corrected
1952,USGS-402554105202100,0.069535682,0.172,3/3/2020,-105.3397124,40.4316502,0.102464318,2020,3,good,CONUS_alltypes_corrected
1953,USGS-402554105202100,0.041114033,0.076,11/16/2009,-105.3397124,40.4316502,0.034885967,2009,11,good,CONUS_alltypes_corrected
1954,USGS-402554105202100,0.060341758,0.107,12/4/2001,-105.3397124,40.4316502,0.046658242,2001,12,good,CONUS_alltypes_corrected
1955,USGS-402554105202100,0.041770039,0.15,1/10/2001,-105.3397124,40.4316502,0.108229961,2001,1,good,CONUS_alltypes_corrected
1956,USGS-402554105202100,0.092499962,0.084,1/10/2006,-105.3397124,40.4316502,-0.008499962,2006,1,good,CONUS_alltypes_corrected
1957,USGS-402554105202100,0.034333056,0.09,12/5/2006,-105.3397124,40.4316502,0.055666944,2006,12,good,CONUS_alltypes_corrected
1958,USGS-402554105202100,0.097497523,0.149,1/8/2002,-105.3397124,40.4316502,0.051502477,2002,1,good,CONUS_alltypes_corrected
1959,USGS-420450121504500,0.157245785,0.47,7/1/2014,-121.8458,42.0806306,0.312754215,2014,7,bad,CONUS_alltypes_corrected
1960,USGS-420450121504500,0.132563653,0.44,6/4/2013,-121.8458,42.0806306,0.307436347,2013,6,bad,CONUS_alltypes_corrected
1961,USGS-420450121504500,0.12735641,0.22,11/8/2016,-121.8458,42.0806306,0.09264359,2016,11,good,CONUS_alltypes_corrected
1962,USGS-420450121504500,0.102362569,0.19,11/4/2014,-121.8458,42.0806306,0.087637431,2014,11,good,CONUS_alltypes_corrected
1963,USGS-420450121504500,0.158430383,0.53,8/20/2018,-121.8458,42.0806306,0.371569617,2018,8,bad,CONUS_alltypes_corrected
1964,USGS-420450121504500,0.129002368,0.38,6/10/2019,-121.8458,42.0806306,0.250997632,2019,6,bad,CONUS_alltypes_corrected
1965,USGS-420450121504500,0.074941907,0.24,4/12/2021,-121.8458,42.0806306,0.165058093,2021,4,good,CONUS_alltypes_corrected
1966,USGS-420450121504500,0.119711094,0.23,5/17/2021,-121.8458,42.0806306,0.110288906,2021,5,good,CONUS_alltypes_corrected
1967,USGS-251433080265000,0.020769866,0.009,6/5/2006,-80.4475722,25.2421083,-0.011769866,2006,6,good,CONUS_alltypes_corrected
1968,USGS-251433080265000,0.017385748,0.009,6/5/2006,-80.4475722,25.2421083,-0.008385748,2006,6,good,CONUS_alltypes_corrected
1969,USGS-251433080265000,0.020769866,0.009,6/5/2006,-80.4475722,25.2421083,-0.011769866,2006,6,good,CONUS_alltypes_corrected
1970,USGS-251433080265000,0.017385748,0.009,6/5/2006,-80.4475722,25.2421083,-0.008385748,2006,6,good,CONUS_alltypes_corrected
1971,USGS-251433080265000,0.054103403,0.006,4/24/2011,-80.4475722,25.2421083,-0.048103403,2011,4,good,CONUS_alltypes_corrected
1972,USGS-251433080265000,0.056679416,0.006,4/24/2011,-80.4475722,25.2421083,-0.050679416,2011,4,good,CONUS_alltypes_corrected
1973,USGS-251433080265000,0.040862454,0.008,6/29/2006,-80.4475722,25.2421083,-0.032862454,2006,6,good,CONUS_alltypes_corrected
1974,USGS-251433080265000,0.04874925,0.008,6/29/2006,-80.4475722,25.2421083,-0.04074925,2006,6,good,CONUS_alltypes_corrected
1975,USGS-251433080265000,0.020769866,0.01,6/5/2006,-80.4475722,25.2421083,-0.010769866,2006,6,good,CONUS_alltypes_corrected
1976,USGS-251433080265000,0.017385748,0.01,6/5/2006,-80.4475722,25.2421083,-0.007385748,2006,6,good,CONUS_alltypes_corrected
1977,USGS-251433080265000,0.070367995,0.009,8/27/2007,-80.4475722,25.2421083,-0.061367995,2007,8,good,CONUS_alltypes_corrected
1978,USGS-251433080265000,0.027425815,0.009,8/27/2007,-80.4475722,25.2421083,-0.018425815,2007,8,good,CONUS_alltypes_corrected
1979,USGS-251433080265000,0.09921441,0.01,7/2/2007,-80.4475722,25.2421083,-0.08921441,2007,7,good,CONUS_alltypes_corrected
1980,USGS-251433080265000,0.143846712,0.01,7/2/2007,-80.4475722,25.2421083,-0.133846712,2007,7,good,CONUS_alltypes_corrected
1981,USGS-251433080265000,0.072661735,0.006,7/28/2008,-80.4475722,25.2421083,-0.066661735,2008,7,good,CONUS_alltypes_corrected
1982,USGS-251433080265000,0.075958325,0.006,7/28/2008,-80.4475722,25.2421083,-0.069958325,2008,7,good,CONUS_alltypes_corrected
